data,cat_dado,dado,cat_recorte,recorte,variavel
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,regiao,NORDESTE,20
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,regiao,NORDESTE,5
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,regiao,SUDESTE,31
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",regiao,SUDESTE,39
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,regiao,SUDESTE,19
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,regiao,SUDESTE,10
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,regiao,SUDESTE,2
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,regiao,SUL,34
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",regiao,SUL,32
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,regiao,SUL,20
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,regiao,SUL,9
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,regiao,SUL,6
2014-03-17,2turno_aecio,Aécio Neves,regiao,NORTE/ CENTRO OESTE,19
2014-03-17,2turno_aecio,Dilma Rousseff,regiao,NORTE/ CENTRO OESTE,50
2014-03-17,2turno_aecio,Branco/ Nulo,regiao,NORTE/ CENTRO OESTE,22
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,regiao,NORTE/ CENTRO OESTE,8
2014-03-17,2turno_aecio,Aécio Neves,regiao,NORDESTE,11
2014-03-17,2turno_aecio,Dilma Rousseff,regiao,NORDESTE,63
2014-03-17,2turno_aecio,Branco/ Nulo,regiao,NORDESTE,19
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,regiao,NORDESTE,7
2014-03-17,2turno_aecio,Aécio Neves,regiao,SUDESTE,24
2014-03-17,2turno_aecio,Dilma Rousseff,regiao,SUDESTE,39
2014-03-17,2turno_aecio,Branco/ Nulo,regiao,SUDESTE,28
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,regiao,SUDESTE,9
2014-03-17,2turno_aecio,Aécio Neves,regiao,SUL,24
2014-03-17,2turno_aecio,Dilma Rousseff,regiao,SUL,37
2014-03-17,2turno_aecio,Branco/ Nulo,regiao,SUL,27
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,regiao,SUL,13
2014-03-17,2turno_campos,Dilma Rousseff,regiao,NORTE/ CENTRO OESTE,46
2014-03-17,2turno_campos,Marina Silva,regiao,NORTE/ CENTRO OESTE,25
2014-03-17,2turno_campos,Branco/ Nulo,regiao,NORTE/ CENTRO OESTE,22
2014-03-17,2turno_campos,Não sabe/ Não respondeu,regiao,NORTE/ CENTRO OESTE,7
2014-03-17,2turno_campos,Dilma Rousseff,regiao,NORDESTE,61
2014-03-17,2turno_campos,Marina Silva,regiao,NORDESTE,18
2014-03-17,2turno_campos,Branco/ Nulo,regiao,NORDESTE,15
2014-03-17,2turno_campos,Não sabe/ Não respondeu,regiao,NORDESTE,7
2014-03-17,2turno_campos,Dilma Rousseff,regiao,SUDESTE,37
2014-03-17,2turno_campos,Marina Silva,regiao,SUDESTE,23
2014-03-17,2turno_campos,Branco/ Nulo,regiao,SUDESTE,29
2014-03-17,2turno_campos,Não sabe/ Não respondeu,regiao,SUDESTE,11
2014-03-17,2turno_campos,Dilma Rousseff,regiao,SUL,39
2014-03-17,2turno_campos,Marina Silva,regiao,SUL,18
2014-03-17,2turno_campos,Branco/ Nulo,regiao,SUL,30
2014-03-17,2turno_campos,Não sabe/ Não respondeu,regiao,SUL,13
2014-03-17,vida_hoje,Muito satisfeito,religiao,Catolica,NA
2014-03-17,vida_hoje,Satisfeito,religiao,Catolica,NA
2014-03-17,vida_hoje,Insatisfeito,religiao,Catolica,NA
2014-03-17,vida_hoje,Muito insatisfeito,religiao,Catolica,NA
2014-03-17,vida_hoje,Não sabe/ Não respondeu,religiao,Catolica,NA
2014-03-17,vida_hoje,Muito satisfeito,religiao,Evangelica,NA
2014-03-17,vida_hoje,Satisfeito,religiao,Evangelica,NA
2014-03-17,vida_hoje,Insatisfeito,religiao,Evangelica,NA
2014-03-17,vida_hoje,Muito insatisfeito,religiao,Evangelica,NA
2014-03-17,vida_hoje,Não sabe/ Não respondeu,religiao,Evangelica,NA
2014-03-17,vida_hoje,Muito satisfeito,religiao,Outras,NA
2014-03-17,vida_hoje,Satisfeito,religiao,Outras,NA
2014-03-17,vida_hoje,Insatisfeito,religiao,Outras,NA
2014-03-17,vida_hoje,Muito insatisfeito,religiao,Outras,NA
2014-03-17,vida_hoje,Não sabe/ Não respondeu,religiao,Outras,NA
2014-03-17,interesse,Muito interesse,religiao,Catolica,NA
2014-03-17,interesse,Interesse médio,religiao,Catolica,NA
2014-03-17,interesse,Pouco interesse,religiao,Catolica,NA
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,religiao,Catolica,NA
2014-03-17,interesse,Não sabe/ Não respondeu,religiao,Catolica,NA
2014-03-17,interesse,Muito interesse,religiao,Evangelica,NA
2014-03-17,interesse,Interesse médio,religiao,Evangelica,NA
2014-03-17,interesse,Pouco interesse,religiao,Evangelica,NA
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,religiao,Evangelica,NA
2014-03-17,interesse,Não sabe/ Não respondeu,religiao,Evangelica,NA
2014-03-17,interesse,Muito interesse,religiao,Outras,NA
2014-03-17,interesse,Interesse médio,religiao,Outras,NA
2014-03-17,interesse,Pouco interesse,religiao,Outras,NA
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,religiao,Outras,NA
2014-03-17,interesse,Não sabe/ Não respondeu,religiao,Outras,NA
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,religiao,Catolica,NA
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",religiao,Catolica,NA
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,religiao,Catolica,NA
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,religiao,Catolica,NA
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,religiao,Catolica,NA
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,religiao,Evangelica,NA
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",religiao,Evangelica,NA
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,religiao,Evangelica,NA
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,religiao,Evangelica,NA
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,religiao,Evangelica,NA
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,religiao,Outras,NA
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",religiao,Outras,NA
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,religiao,Outras,NA
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,religiao,Outras,NA
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,religiao,Outras,NA
2014-03-17,2turno_aecio,Aécio Neves,religiao,Catolica,NA
2014-03-17,2turno_aecio,Dilma Rousseff,religiao,Catolica,NA
2014-03-17,2turno_aecio,Branco/ Nulo,religiao,Catolica,NA
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,religiao,Catolica,NA
2014-03-17,2turno_aecio,Aécio Neves,religiao,Evangelica,NA
2014-03-17,2turno_aecio,Dilma Rousseff,religiao,Evangelica,NA
2014-03-17,2turno_aecio,Branco/ Nulo,religiao,Evangelica,NA
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,religiao,Evangelica,NA
2014-03-17,2turno_aecio,Aécio Neves,religiao,Outras,NA
2014-03-17,2turno_aecio,Dilma Rousseff,religiao,Outras,NA
2014-03-17,2turno_aecio,Branco/ Nulo,religiao,Outras,NA
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,religiao,Outras,NA
2014-03-17,2turno_campos,Dilma Rousseff,religiao,Catolica,NA
2014-03-17,2turno_campos,Marina Silva,religiao,Catolica,NA
2014-03-17,2turno_campos,Branco/ Nulo,religiao,Catolica,NA
2014-03-17,2turno_campos,Não sabe/ Não respondeu,religiao,Catolica,NA
2014-03-17,2turno_campos,Dilma Rousseff,religiao,Evangelica,NA
2014-03-17,2turno_campos,Marina Silva,religiao,Evangelica,NA
2014-03-17,2turno_campos,Branco/ Nulo,religiao,Evangelica,NA
2014-03-17,2turno_campos,Não sabe/ Não respondeu,religiao,Evangelica,NA
2014-03-17,2turno_campos,Dilma Rousseff,religiao,Outras,NA
2014-03-17,2turno_campos,Marina Silva,religiao,Outras,NA
2014-03-17,2turno_campos,Branco/ Nulo,religiao,Outras,NA
2014-03-17,2turno_campos,Não sabe/ Não respondeu,religiao,Outras,NA
2014-03-17,interesse,Muito interesse,vida_hoje,Muito satisfeito,32
2014-03-17,interesse,Interesse médio,vida_hoje,Muito satisfeito,25
2014-03-17,interesse,Pouco interesse,vida_hoje,Muito satisfeito,20
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Muito satisfeito,22
2014-03-17,interesse,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,1
2014-03-17,interesse,Muito interesse,vida_hoje,Satisfeito,14
2014-03-17,interesse,Interesse médio,vida_hoje,Satisfeito,32
2014-03-17,interesse,Pouco interesse,vida_hoje,Satisfeito,30
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Satisfeito,23
2014-03-17,interesse,Não sabe/ Não respondeu,vida_hoje,Satisfeito,1
2014-03-17,interesse,Muito interesse,vida_hoje,Insatisfeito,10
2014-03-17,interesse,Interesse médio,vida_hoje,Insatisfeito,16
2014-03-17,interesse,Pouco interesse,vida_hoje,Insatisfeito,35
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Insatisfeito,37
2014-03-17,interesse,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,2
2014-03-17,interesse,Muito interesse,vida_hoje,Muito insatisfeito,5
2014-03-17,interesse,Interesse médio,vida_hoje,Muito insatisfeito,10
2014-03-17,interesse,Pouco interesse,vida_hoje,Muito insatisfeito,15
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Muito insatisfeito,67
2014-03-17,interesse,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,3
2014-03-17,interesse,Muito interesse,vida_hoje,Não sabe/ Não respondeu,0
2014-03-17,interesse,Interesse médio,vida_hoje,Não sabe/ Não respondeu,22
2014-03-17,interesse,Pouco interesse,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Não sabe/ Não respondeu,33
2014-03-17,interesse,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,0
2014-03-17,intencao_espontanea,Aécio Neves,vida_hoje,Muito satisfeito,15
2014-03-17,intencao_espontanea,Dilma Rousseff,vida_hoje,Muito satisfeito,35
2014-03-17,intencao_espontanea,Branco/ Nulo,vida_hoje,Muito satisfeito,17
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,33
2014-03-17,intencao_espontanea,Aécio Neves,vida_hoje,Satisfeito,7
2014-03-17,intencao_espontanea,Dilma Rousseff,vida_hoje,Satisfeito,31
2014-03-17,intencao_espontanea,Branco/ Nulo,vida_hoje,Satisfeito,16
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Satisfeito,46
2014-03-17,intencao_espontanea,Aécio Neves,vida_hoje,Insatisfeito,5
2014-03-17,intencao_espontanea,Dilma Rousseff,vida_hoje,Insatisfeito,15
2014-03-17,intencao_espontanea,Branco/ Nulo,vida_hoje,Insatisfeito,38
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,42
2014-03-17,intencao_espontanea,Aécio Neves,vida_hoje,Muito insatisfeito,2
2014-03-17,intencao_espontanea,Dilma Rousseff,vida_hoje,Muito insatisfeito,12
2014-03-17,intencao_espontanea,Branco/ Nulo,vida_hoje,Muito insatisfeito,50
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,37
2014-03-17,intencao_espontanea,Aécio Neves,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,intencao_espontanea,Dilma Rousseff,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,intencao_espontanea,Branco/ Nulo,vida_hoje,Não sabe/ Não respondeu,33
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,intencao_estimulada,Aécio Neves,vida_hoje,Muito satisfeito,22
2014-03-17,intencao_estimulada,Dilma Rousseff,vida_hoje,Muito satisfeito,49
2014-03-17,intencao_estimulada,Branco/ Nulo,vida_hoje,Muito satisfeito,21
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,8
2014-03-17,intencao_estimulada,Aécio Neves,vida_hoje,Satisfeito,15
2014-03-17,intencao_estimulada,Dilma Rousseff,vida_hoje,Satisfeito,48
2014-03-17,intencao_estimulada,Branco/ Nulo,vida_hoje,Satisfeito,22
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Satisfeito,14
2014-03-17,intencao_estimulada,Aécio Neves,vida_hoje,Insatisfeito,12
2014-03-17,intencao_estimulada,Dilma Rousseff,vida_hoje,Insatisfeito,32
2014-03-17,intencao_estimulada,Branco/ Nulo,vida_hoje,Insatisfeito,41
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,15
2014-03-17,intencao_estimulada,Aécio Neves,vida_hoje,Muito insatisfeito,9
2014-03-17,intencao_estimulada,Dilma Rousseff,vida_hoje,Muito insatisfeito,24
2014-03-17,intencao_estimulada,Branco/ Nulo,vida_hoje,Muito insatisfeito,49
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,18
2014-03-17,intencao_estimulada,Aécio Neves,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,intencao_estimulada,Dilma Rousseff,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,intencao_estimulada,Branco/ Nulo,vida_hoje,Não sabe/ Não respondeu,33
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Muito satisfeito,27
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Muito satisfeito,29
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Muito satisfeito,23
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Muito satisfeito,16
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,4
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Satisfeito,24
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Satisfeito,38
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Satisfeito,21
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Satisfeito,14
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Satisfeito,3
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Insatisfeito,37
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Insatisfeito,38
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Insatisfeito,12
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Insatisfeito,9
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,4
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Muito insatisfeito,41
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Muito insatisfeito,34
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Muito insatisfeito,15
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Muito insatisfeito,3
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,7
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Não sabe/ Não respondeu,33
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Não sabe/ Não respondeu,33
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Não sabe/ Não respondeu,22
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,0
2014-03-17,2turno_aecio,Aécio Neves,vida_hoje,Muito satisfeito,25
2014-03-17,2turno_aecio,Dilma Rousseff,vida_hoje,Muito satisfeito,51
2014-03-17,2turno_aecio,Branco/ Nulo,vida_hoje,Muito satisfeito,20
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,4
2014-03-17,2turno_aecio,Aécio Neves,vida_hoje,Satisfeito,20
2014-03-17,2turno_aecio,Dilma Rousseff,vida_hoje,Satisfeito,50
2014-03-17,2turno_aecio,Branco/ Nulo,vida_hoje,Satisfeito,20
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Satisfeito,10
2014-03-17,2turno_aecio,Aécio Neves,vida_hoje,Insatisfeito,16
2014-03-17,2turno_aecio,Dilma Rousseff,vida_hoje,Insatisfeito,33
2014-03-17,2turno_aecio,Branco/ Nulo,vida_hoje,Insatisfeito,43
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,8
2014-03-17,2turno_aecio,Aécio Neves,vida_hoje,Muito insatisfeito,13
2014-03-17,2turno_aecio,Dilma Rousseff,vida_hoje,Muito insatisfeito,28
2014-03-17,2turno_aecio,Branco/ Nulo,vida_hoje,Muito insatisfeito,46
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,13
2014-03-17,2turno_aecio,Aécio Neves,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,2turno_aecio,Dilma Rousseff,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,2turno_aecio,Branco/ Nulo,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,0
2014-03-17,2turno_campos,Dilma Rousseff,vida_hoje,Muito satisfeito,52
2014-03-17,2turno_campos,Marina Silva,vida_hoje,Muito satisfeito,20
2014-03-17,2turno_campos,Branco/ Nulo,vida_hoje,Muito satisfeito,22
2014-03-17,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,5
2014-03-17,2turno_campos,Dilma Rousseff,vida_hoje,Satisfeito,48
2014-03-17,2turno_campos,Marina Silva,vida_hoje,Satisfeito,21
2014-03-17,2turno_campos,Branco/ Nulo,vida_hoje,Satisfeito,20
2014-03-17,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Satisfeito,11
2014-03-17,2turno_campos,Dilma Rousseff,vida_hoje,Insatisfeito,30
2014-03-17,2turno_campos,Marina Silva,vida_hoje,Insatisfeito,21
2014-03-17,2turno_campos,Branco/ Nulo,vida_hoje,Insatisfeito,41
2014-03-17,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,7
2014-03-17,2turno_campos,Dilma Rousseff,vida_hoje,Muito insatisfeito,26
2014-03-17,2turno_campos,Marina Silva,vida_hoje,Muito insatisfeito,16
2014-03-17,2turno_campos,Branco/ Nulo,vida_hoje,Muito insatisfeito,43
2014-03-17,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,15
2014-03-17,2turno_campos,Dilma Rousseff,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,2turno_campos,Marina Silva,vida_hoje,Não sabe/ Não respondeu,11
2014-03-17,2turno_campos,Branco/ Nulo,vida_hoje,Não sabe/ Não respondeu,44
2014-03-17,2turno_campos,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,0
2014-03-17,vida_hoje,Muito satisfeito,interesse,Muito interesse,22
2014-03-17,vida_hoje,Satisfeito,interesse,Muito interesse,66
2014-03-17,vida_hoje,Insatisfeito,interesse,Muito interesse,11
2014-03-17,vida_hoje,Muito insatisfeito,interesse,Muito interesse,1
2014-03-17,vida_hoje,Não sabe/ Não respondeu,interesse,Muito interesse,0
2014-03-17,vida_hoje,Muito satisfeito,interesse,Interesse médio,9
2014-03-17,vida_hoje,Satisfeito,interesse,Interesse médio,80
2014-03-17,vida_hoje,Insatisfeito,interesse,Interesse médio,9
2014-03-17,vida_hoje,Muito insatisfeito,interesse,Interesse médio,1
2014-03-17,vida_hoje,Não sabe/ Não respondeu,interesse,Interesse médio,0
2014-03-17,vida_hoje,Muito satisfeito,interesse,Pouco interesse,7
2014-03-17,vida_hoje,Satisfeito,interesse,Pouco interesse,72
2014-03-17,vida_hoje,Insatisfeito,interesse,Pouco interesse,19
2014-03-17,vida_hoje,Muito insatisfeito,interesse,Pouco interesse,2
2014-03-17,vida_hoje,Não sabe/ Não respondeu,interesse,Pouco interesse,1
2014-03-17,vida_hoje,Muito satisfeito,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,9
2014-03-17,vida_hoje,Satisfeito,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,60
2014-03-17,vida_hoje,Insatisfeito,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,23
2014-03-17,vida_hoje,Muito insatisfeito,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,8
2014-03-17,vida_hoje,Não sabe/ Não respondeu,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,1
2014-03-17,vida_hoje,Muito satisfeito,interesse,Não sabe/ Não respondeu,7
2014-03-17,vida_hoje,Satisfeito,interesse,Não sabe/ Não respondeu,67
2014-03-17,vida_hoje,Insatisfeito,interesse,Não sabe/ Não respondeu,20
2014-03-17,vida_hoje,Muito insatisfeito,interesse,Não sabe/ Não respondeu,7
2014-03-17,vida_hoje,Não sabe/ Não respondeu,interesse,Não sabe/ Não respondeu,0
2014-03-17,intencao_espontanea,Aécio Neves,interesse,Muito interesse,15
2014-03-17,intencao_espontanea,Dilma Rousseff,interesse,Muito interesse,42
2014-03-17,intencao_espontanea,Lula,interesse,Muito interesse,4
2014-03-17,intencao_espontanea,Branco/ Nulo,interesse,Muito interesse,6
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,interesse,Muito interesse,33
2014-03-17,intencao_espontanea,Aécio Neves,interesse,Interesse médio,7
2014-03-17,intencao_espontanea,Dilma Rousseff,interesse,Interesse médio,37
2014-03-17,intencao_espontanea,Lula,interesse,Interesse médio,10
2014-03-17,intencao_espontanea,Branco/ Nulo,interesse,Interesse médio,7
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,interesse,Interesse médio,38
2014-03-17,intencao_espontanea,Aécio Neves,interesse,Pouco interesse,7
2014-03-17,intencao_espontanea,Dilma Rousseff,interesse,Pouco interesse,21
2014-03-17,intencao_espontanea,Lula,interesse,Pouco interesse,10
2014-03-17,intencao_espontanea,Branco/ Nulo,interesse,Pouco interesse,14
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,interesse,Pouco interesse,47
2014-03-17,intencao_espontanea,Aécio Neves,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,2
2014-03-17,intencao_espontanea,Dilma Rousseff,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,11
2014-03-17,intencao_espontanea,Lula,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,6
2014-03-17,intencao_espontanea,Branco/ Nulo,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,44
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,37
2014-03-17,intencao_espontanea,Aécio Neves,interesse,Não sabe/ Não respondeu,7
2014-03-17,intencao_espontanea,Dilma Rousseff,interesse,Não sabe/ Não respondeu,17
2014-03-17,intencao_espontanea,Lula,interesse,Não sabe/ Não respondeu,3
2014-03-17,intencao_espontanea,Branco/ Nulo,interesse,Não sabe/ Não respondeu,13
2014-03-17,intencao_espontanea,Não sabe/ Não respondeu,interesse,Não sabe/ Não respondeu,60
2014-03-17,intencao_estimulada,Aécio Neves,interesse,Muito interesse,24
2014-03-17,intencao_estimulada,Dilma Rousseff,interesse,Muito interesse,56
2014-03-17,intencao_estimulada,Pastor Everaldo,interesse,Muito interesse,3
2014-03-17,intencao_estimulada,Branco/ Nulo,interesse,Muito interesse,9
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,interesse,Muito interesse,8
2014-03-17,intencao_estimulada,Aécio Neves,interesse,Interesse médio,17
2014-03-17,intencao_estimulada,Dilma Rousseff,interesse,Interesse médio,57
2014-03-17,intencao_estimulada,Pastor Everaldo,interesse,Interesse médio,3
2014-03-17,intencao_estimulada,Branco/ Nulo,interesse,Interesse médio,13
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,interesse,Interesse médio,10
2014-03-17,intencao_estimulada,Aécio Neves,interesse,Pouco interesse,13
2014-03-17,intencao_estimulada,Dilma Rousseff,interesse,Pouco interesse,42
2014-03-17,intencao_estimulada,Pastor Everaldo,interesse,Pouco interesse,3
2014-03-17,intencao_estimulada,Branco/ Nulo,interesse,Pouco interesse,25
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,interesse,Pouco interesse,18
2014-03-17,intencao_estimulada,Aécio Neves,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,9
2014-03-17,intencao_estimulada,Dilma Rousseff,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,26
2014-03-17,intencao_estimulada,Pastor Everaldo,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,2
2014-03-17,intencao_estimulada,Branco/ Nulo,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,49
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,14
2014-03-17,intencao_estimulada,Aécio Neves,interesse,Não sabe/ Não respondeu,10
2014-03-17,intencao_estimulada,Dilma Rousseff,interesse,Não sabe/ Não respondeu,30
2014-03-17,intencao_estimulada,Pastor Everaldo,interesse,Não sabe/ Não respondeu,3
2014-03-17,intencao_estimulada,Branco/ Nulo,interesse,Não sabe/ Não respondeu,13
2014-03-17,intencao_estimulada,Não sabe/ Não respondeu,interesse,Não sabe/ Não respondeu,43
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,interesse,Muito interesse,21
2014-03-17,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",interesse,Muito interesse,34
2014-03-17,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,interesse,Muito interesse,23
2014-03-17,desejo_mudanca,Desse total continuidade ao governo atual,interesse,Muito interesse,22
2014-03-17,desejo_mudanca,Não sabe/ Não respondeu,interesse,Muito interesse,1
2014-03-17,desejo_mudanca,Mudasse totalmente o governo do país,interesse,Interesse médio,18
