data,cat_pergunta,dado,cat_recorte,recorte,valor
2014-03-17,intencao_estimulada,Pastor Everaldo,interesse,NS/NR*,3
2014-03-17,desejo_mudanca,Quer mudança,interesse,Tem muito interesse,55
2014-03-17,desejo_mudanca,Quer continuidade,interesse,Tem muito interesse,44
2014-03-17,desejo_mudanca,NS/NR*,interesse,Tem muito interesse,1
2014-03-17,desejo_mudanca,Quer mudança,interesse,Tem médio interesse,56
2014-03-17,desejo_mudanca,Quer continuidade,interesse,Tem médio interesse,42
2014-03-17,desejo_mudanca,NS/NR*,interesse,Tem médio interesse,3
2014-03-17,desejo_mudanca,Quer mudança,interesse,Não tem interesse,71
2014-03-17,desejo_mudanca,Quer continuidade,interesse,Não tem interesse,25
2014-03-17,desejo_mudanca,NS/NR*,interesse,Não tem interesse,4
2014-03-17,desejo_mudanca,Quer mudança,interesse,NS/NR*,53
2014-03-17,desejo_mudanca,Quer continuidade,interesse,NS/NR*,37
2014-03-17,desejo_mudanca,NS/NR*,interesse,NS/NR*,10
2014-03-17,2turno_aecio,Aécio Neves,interesse,Tem muito interesse,29
2014-03-17,2turno_aecio,Dilma Rousseff,interesse,Tem muito interesse,57
2014-03-17,2turno_aecio,Branco/ Nulo,interesse,Tem muito interesse,8
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,interesse,Tem muito interesse,6
2014-03-17,2turno_aecio,Aécio Neves,interesse,Tem médio interesse,21
2014-03-17,2turno_aecio,Dilma Rousseff,interesse,Tem médio interesse,59
2014-03-17,2turno_aecio,Branco/ Nulo,interesse,Tem médio interesse,13
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,interesse,Tem médio interesse,7
2014-03-17,2turno_aecio,Aécio Neves,interesse,Não tem interesse,17
2014-03-17,2turno_aecio,Dilma Rousseff,interesse,Não tem interesse,38
2014-03-17,2turno_aecio,Branco/ Nulo,interesse,Não tem interesse,35
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,interesse,Não tem interesse,10
2014-03-17,2turno_aecio,Aécio Neves,interesse,NS/NR*,13
2014-03-17,2turno_aecio,Dilma Rousseff,interesse,NS/NR*,43
2014-03-17,2turno_aecio,Branco/ Nulo,interesse,NS/NR*,10
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,interesse,NS/NR*,33
2014-03-17,2turno_campos,Dilma Rousseff,interesse,Tem muito interesse,58
2014-03-17,2turno_campos,Eduardo Campos,interesse,Tem muito interesse,20
2014-03-17,2turno_campos,Branco/ Nulo,interesse,Tem muito interesse,15
2014-03-17,2turno_campos,Não sabe/ Não respondeu,interesse,Tem muito interesse,7
2014-03-17,2turno_campos,Dilma Rousseff,interesse,Tem médio interesse,60
2014-03-17,2turno_campos,Eduardo Campos,interesse,Tem médio interesse,17
2014-03-17,2turno_campos,Branco/ Nulo,interesse,Tem médio interesse,14
2014-03-17,2turno_campos,Não sabe/ Não respondeu,interesse,Tem médio interesse,9
2014-03-17,2turno_campos,Dilma Rousseff,interesse,Não tem interesse,38
2014-03-17,2turno_campos,Eduardo Campos,interesse,Não tem interesse,14
2014-03-17,2turno_campos,Branco/ Nulo,interesse,Não tem interesse,36
2014-03-17,2turno_campos,Não sabe/ Não respondeu,interesse,Não tem interesse,12
2014-03-17,2turno_campos,Dilma Rousseff,interesse,NS/NR*,47
2014-03-17,2turno_campos,Eduardo Campos,interesse,NS/NR*,7
2014-03-17,2turno_campos,Branco/ Nulo,interesse,NS/NR*,13
2014-03-17,2turno_campos,Não sabe/ Não respondeu,interesse,NS/NR*,33
2014-03-17,vida_hoje,Satisfeito,desejo_mudanca,Quer mudança,77
2014-03-17,vida_hoje,Insatisfeito,desejo_mudanca,Quer mudança,23
2014-03-17,vida_hoje,NS/NR*,desejo_mudanca,Quer mudança,0
2014-03-17,vida_hoje,Satisfeito,desejo_mudanca,Quer continuidade,88
2014-03-17,vida_hoje,Insatisfeito,desejo_mudanca,Quer continuidade,12
2014-03-17,vida_hoje,NS/NR*,desejo_mudanca,Quer continuidade,0
2014-03-17,vida_hoje,Satisfeito,desejo_mudanca,NS/NR*,74
2014-03-17,vida_hoje,Insatisfeito,desejo_mudanca,NS/NR*,26
2014-03-17,vida_hoje,NS/NR*,desejo_mudanca,NS/NR*,0
2014-03-17,interesse,Tem muito interesse,desejo_mudanca,Quer mudança,13
2014-03-17,interesse,Tem médio interesse,desejo_mudanca,Quer mudança,24
2014-03-17,interesse,Não tem interesse,desejo_mudanca,Quer mudança,62
2014-03-17,interesse,NS/NR*,desejo_mudanca,Quer mudança,1
2014-03-17,interesse,Tem muito interesse,desejo_mudanca,Quer continuidade,20
2014-03-17,interesse,Tem médio interesse,desejo_mudanca,Quer continuidade,35
2014-03-17,interesse,Não tem interesse,desejo_mudanca,Quer continuidade,43
2014-03-17,interesse,NS/NR*,desejo_mudanca,Quer continuidade,2
2014-03-17,interesse,Tem muito interesse,desejo_mudanca,NS/NR*,4
2014-03-17,interesse,Tem médio interesse,desejo_mudanca,NS/NR*,23
2014-03-17,interesse,Não tem interesse,desejo_mudanca,NS/NR*,69
2014-03-17,interesse,NS/NR*,desejo_mudanca,NS/NR*,4
2014-03-17,intencao_espontanea,Aécio Neves,desejo_mudanca,Quer mudança,8
2014-03-17,intencao_espontanea,Branco e Nulo,desejo_mudanca,Quer mudança,22
2014-03-17,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Quer mudança,13
2014-03-17,intencao_espontanea,Eduardo Campos,desejo_mudanca,Quer mudança,4
2014-03-17,intencao_espontanea,Lula,desejo_mudanca,Quer mudança,8
2014-03-17,intencao_espontanea,Marina Silva,desejo_mudanca,Quer mudança,3
2014-03-17,intencao_espontanea,Não sabe,desejo_mudanca,Quer mudança,38
2014-03-17,intencao_espontanea,Outros,desejo_mudanca,Quer mudança,4
2014-03-17,intencao_espontanea,Aécio Neves,desejo_mudanca,Quer continuidade,3
2014-03-17,intencao_espontanea,Branco e Nulo,desejo_mudanca,Quer continuidade,6
2014-03-17,intencao_espontanea,Dilma Rousseff,desejo_mudanca,Quer continuidade,45
2014-03-17,intencao_espontanea,Eduardo Campos,desejo_mudanca,Quer continuidade,1
2014-03-17,intencao_espontanea,Lula,desejo_mudanca,Quer continuidade,8
2014-03-17,intencao_espontanea,Marina Silva,desejo_mudanca,Quer continuidade,2
2014-03-17,intencao_espontanea,Não sabe,desejo_mudanca,Quer continuidade,33
2014-03-17,intencao_espontanea,Outros,desejo_mudanca,Quer continuidade,2
2014-03-17,intencao_espontanea,Aécio Neves,desejo_mudanca,NS/NR*,0
2014-03-17,intencao_espontanea,Branco e Nulo,desejo_mudanca,NS/NR*,37
2014-03-17,intencao_espontanea,Dilma Rousseff,desejo_mudanca,NS/NR*,7
2014-03-17,intencao_espontanea,Eduardo Campos,desejo_mudanca,NS/NR*,0
2014-03-17,intencao_espontanea,Lula,desejo_mudanca,NS/NR*,1
2014-03-17,intencao_espontanea,Marina Silva,desejo_mudanca,NS/NR*,0
2014-03-17,intencao_espontanea,Não sabe,desejo_mudanca,NS/NR*,53
2014-03-17,intencao_espontanea,Outros,desejo_mudanca,NS/NR*,1
2014-03-17,intencao_estimulada,Aécio Neves,desejo_mudanca,Quer mudança,18
2014-03-17,intencao_estimulada,Branco e Nulo,desejo_mudanca,Quer mudança,31
2014-03-17,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Quer mudança,24
2014-03-17,intencao_estimulada,Eduardo Campos,desejo_mudanca,Quer mudança,8
2014-03-17,intencao_estimulada,Não sabe,desejo_mudanca,Quer mudança,15
2014-03-17,intencao_estimulada,Outros,desejo_mudanca,Quer mudança,1
2014-03-17,intencao_estimulada,Pastor Everaldo,desejo_mudanca,Quer mudança,3
2014-03-17,intencao_estimulada,Aécio Neves,desejo_mudanca,Quer continuidade,6
2014-03-17,intencao_estimulada,Branco e Nulo,desejo_mudanca,Quer continuidade,7
2014-03-17,intencao_estimulada,Dilma Rousseff,desejo_mudanca,Quer continuidade,74
2014-03-17,intencao_estimulada,Eduardo Campos,desejo_mudanca,Quer continuidade,3
2014-03-17,intencao_estimulada,Não sabe,desejo_mudanca,Quer continuidade,5
2014-03-17,intencao_estimulada,Outros,desejo_mudanca,Quer continuidade,1
2014-03-17,intencao_estimulada,Pastor Everaldo,desejo_mudanca,Quer continuidade,2
2014-03-17,intencao_estimulada,Aécio Neves,desejo_mudanca,NS/NR*,3
2014-03-17,intencao_estimulada,Branco e Nulo,desejo_mudanca,NS/NR*,40
2014-03-17,intencao_estimulada,Dilma Rousseff,desejo_mudanca,NS/NR*,13
2014-03-17,intencao_estimulada,Eduardo Campos,desejo_mudanca,NS/NR*,1
2014-03-17,intencao_estimulada,Não sabe,desejo_mudanca,NS/NR*,37
2014-03-17,intencao_estimulada,Outros,desejo_mudanca,NS/NR*,1
2014-03-17,intencao_estimulada,Pastor Everaldo,desejo_mudanca,NS/NR*,4
2014-03-17,2turno_aecio,Aécio Neves,desejo_mudanca,Quer mudança,25
2014-03-17,2turno_aecio,Dilma Rousseff,desejo_mudanca,Quer mudança,32
2014-03-17,2turno_aecio,Branco/ Nulo,desejo_mudanca,Quer mudança,32
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Quer mudança,11
2014-03-17,2turno_aecio,Aécio Neves,desejo_mudanca,Quer continuidade,10
2014-03-17,2turno_aecio,Dilma Rousseff,desejo_mudanca,Quer continuidade,79
2014-03-17,2turno_aecio,Branco/ Nulo,desejo_mudanca,Quer continuidade,7
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,Quer continuidade,4
2014-03-17,2turno_aecio,Aécio Neves,desejo_mudanca,NS/NR*,6
2014-03-17,2turno_aecio,Dilma Rousseff,desejo_mudanca,NS/NR*,17
2014-03-17,2turno_aecio,Branco/ Nulo,desejo_mudanca,NS/NR*,44
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,desejo_mudanca,NS/NR*,33
2014-03-17,2turno_campos,Dilma Rousseff,desejo_mudanca,Quer mudança,32
2014-03-17,2turno_campos,Eduardo Campos,desejo_mudanca,Quer mudança,20
2014-03-17,2turno_campos,Branco/ Nulo,desejo_mudanca,Quer mudança,35
2014-03-17,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Quer mudança,13
2014-03-17,2turno_campos,Dilma Rousseff,desejo_mudanca,Quer continuidade,80
2014-03-17,2turno_campos,Eduardo Campos,desejo_mudanca,Quer continuidade,8
2014-03-17,2turno_campos,Branco/ Nulo,desejo_mudanca,Quer continuidade,8
2014-03-17,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,Quer continuidade,4
2014-03-17,2turno_campos,Dilma Rousseff,desejo_mudanca,NS/NR*,19
2014-03-17,2turno_campos,Eduardo Campos,desejo_mudanca,NS/NR*,6
2014-03-17,2turno_campos,Branco/ Nulo,desejo_mudanca,NS/NR*,44
2014-03-17,2turno_campos,Não sabe/ Não respondeu,desejo_mudanca,NS/NR*,31
2014-03-17,vida_hoje,Satisfeito,total,total,80
2014-03-17,vida_hoje,Insatisfeito,total,total,19
2014-03-17,vida_hoje,NS/NR*,total,total,0
2014-03-17,interesse,Tem muito interesse,total,total,15
2014-03-17,interesse,Tem médio interesse,total,total,28
2014-03-17,interesse,Não tem interesse,total,total,56
2014-03-17,interesse,NS/NR*,total,total,1
2014-03-17,intencao_espontanea,Aécio Neves,total,total,6
2014-03-17,intencao_espontanea,Branco e Nulo,total,total,18
2014-03-17,intencao_espontanea,Dilma Rousseff,total,total,23
2014-03-17,intencao_espontanea,Eduardo Campos,total,total,3
2014-03-17,intencao_espontanea,Lula,total,total,7
2014-03-17,intencao_espontanea,Marina Silva,total,total,2
2014-03-17,intencao_espontanea,Não sabe,total,total,37
2014-03-17,intencao_espontanea,Outros,total,total,3
2014-03-17,intencao_estimulada,Aécio Neves,total,total,13
2014-03-17,intencao_estimulada,Branco e Nulo,total,total,24
2014-03-17,intencao_estimulada,Dilma Rousseff,total,total,40
2014-03-17,intencao_estimulada,Eduardo Campos,total,total,6
2014-03-17,intencao_estimulada,Não sabe,total,total,12
2014-03-17,intencao_estimulada,Outros,total,total,1
2014-03-17,intencao_estimulada,Pastor Everaldo,total,total,3
2014-03-17,desejo_mudanca,Quer mudança,total,total,64
2014-03-17,desejo_mudanca,Quer continuidade,total,total,33
2014-03-17,desejo_mudanca,NS/NR*,total,total,3
2014-03-17,2turno_aecio,Aécio Neves,total,total,20
2014-03-17,2turno_aecio,Dilma Rousseff,total,total,47
2014-03-17,2turno_aecio,Branco/ Nulo,total,total,25
2014-03-17,2turno_aecio,Não sabe/ Não respondeu,total,total,9
2014-03-17,2turno_campos,Dilma Rousseff,total,total,47
2014-03-17,2turno_campos,Eduardo Campos,total,total,16
2014-03-17,2turno_campos,Branco/ Nulo,total,total,26
2014-03-17,2turno_campos,Não sabe/ Não respondeu,total,total,11
2014-04-14,vida_hoje,Satisfeito,sexo,MAS,81
2014-04-14,vida_hoje,Insatisfeito,sexo,MAS,19
2014-04-14,vida_hoje,NS/NR*,sexo,MAS,0
2014-04-14,vida_hoje,Satisfeito,sexo,FEM,77
2014-04-14,vida_hoje,Insatisfeito,sexo,FEM,23
2014-04-14,vida_hoje,NS/NR*,sexo,FEM,1
2014-04-14,interesse,Tem muito interesse,sexo,MAS,17
2014-04-14,interesse,Tem médio interesse,sexo,MAS,27
2014-04-14,interesse,Não tem interesse,sexo,MAS,55
2014-04-14,interesse,NS/NR*,sexo,MAS,1
2014-04-14,interesse,Tem muito interesse,sexo,FEM,13
2014-04-14,interesse,Tem médio interesse,sexo,FEM,29
2014-04-14,interesse,Não tem interesse,sexo,FEM,56
2014-04-14,interesse,NS/NR*,sexo,FEM,2
2014-04-14,intencao_espontanea,Aécio Neves,sexo,MAS,9
2014-04-14,intencao_espontanea,Branco e Nulo,sexo,MAS,18
2014-04-14,intencao_espontanea,Dilma Rousseff,sexo,MAS,23
2014-04-14,intencao_espontanea,Eduardo Campos,sexo,MAS,2
2014-04-14,intencao_espontanea,Lula,sexo,MAS,7
2014-04-14,intencao_espontanea,Marina Silva,sexo,MAS,3
2014-04-14,intencao_espontanea,Não sabe,sexo,MAS,34
2014-04-14,intencao_espontanea,Outros,sexo,MAS,3
2014-04-14,intencao_espontanea,Aécio Neves,sexo,FEM,6
2014-04-14,intencao_espontanea,Branco e Nulo,sexo,FEM,20
2014-04-14,intencao_espontanea,Dilma Rousseff,sexo,FEM,22
2014-04-14,intencao_espontanea,Eduardo Campos,sexo,FEM,1
2014-04-14,intencao_espontanea,Lula,sexo,FEM,5
2014-04-14,intencao_espontanea,Marina Silva,sexo,FEM,4
2014-04-14,intencao_espontanea,Não sabe,sexo,FEM,40
2014-04-14,intencao_espontanea,Outros,sexo,FEM,3
2014-04-14,intencao_estimulada,Aécio Neves,sexo,MAS,17
2014-04-14,intencao_estimulada,Branco e Nulo,sexo,MAS,21
2014-04-14,intencao_estimulada,Dilma Rousseff,sexo,MAS,37
2014-04-14,intencao_estimulada,Eduardo Campos,sexo,MAS,7
2014-04-14,intencao_estimulada,Não sabe,sexo,MAS,12
2014-04-14,intencao_estimulada,Outros,sexo,MAS,4
2014-04-14,intencao_estimulada,Pastor Everaldo,sexo,MAS,2
2014-04-14,intencao_estimulada,Aécio Neves,sexo,FEM,12
2014-04-14,intencao_estimulada,Branco e Nulo,sexo,FEM,27
2014-04-14,intencao_estimulada,Dilma Rousseff,sexo,FEM,37
2014-04-14,intencao_estimulada,Eduardo Campos,sexo,FEM,4
2014-04-14,intencao_estimulada,Não sabe,sexo,FEM,14
2014-04-14,intencao_estimulada,Outros,sexo,FEM,3
2014-04-14,intencao_estimulada,Pastor Everaldo,sexo,FEM,2
2014-04-14,avaliacao_governo,Ótimo ou bom,sexo,MAS,36
2014-04-14,avaliacao_governo,Regular,sexo,MAS,34
2014-04-14,avaliacao_governo,Ruim ou péssimo,sexo,MAS,29
2014-04-14,avaliacao_governo,NS/NR*,sexo,MAS,2
2014-04-14,avaliacao_governo,Ótimo ou bom,sexo,FEM,33
2014-04-14,avaliacao_governo,Regular,sexo,FEM,35
2014-04-14,avaliacao_governo,Ruim ou péssimo,sexo,FEM,31
2014-04-14,avaliacao_governo,NS/NR*,sexo,FEM,2
2014-04-14,aprova_dilma,Aprova,sexo,MAS,49
2014-04-14,aprova_dilma,Desaprova,sexo,MAS,46
2014-04-14,aprova_dilma,NS/NR*,sexo,MAS,5
2014-04-14,aprova_dilma,Aprova,sexo,FEM,45
2014-04-14,aprova_dilma,Desaprova,sexo,FEM,49
2014-04-14,aprova_dilma,NS/NR*,sexo,FEM,6
2014-04-14,desejo_mudanca,Quer mudança,sexo,MAS,69
2014-04-14,desejo_mudanca,Quer continuidade,sexo,MAS,28
2014-04-14,desejo_mudanca,NS/NR*,sexo,MAS,3
2014-04-14,desejo_mudanca,Quer mudança,sexo,FEM,68
2014-04-14,desejo_mudanca,Quer continuidade,sexo,FEM,29
2014-04-14,desejo_mudanca,NS/NR*,sexo,FEM,4
2014-04-14,rejeicao,Dilma Rousseff,sexo,MAS,34
2014-04-14,rejeicao,Aécio Neves,sexo,MAS,26
2014-04-14,rejeicao,Pastor Everaldo,sexo,MAS,23
2014-04-14,rejeicao,Eduardo Campos,sexo,MAS,20
2014-04-14,rejeicao,Dilma Rousseff,sexo,FEM,32
2014-04-14,rejeicao,Aécio Neves,sexo,FEM,25
2014-04-14,rejeicao,Pastor Everaldo,sexo,FEM,23
2014-04-14,rejeicao,Eduardo Campos,sexo,FEM,21
2014-04-14,2turno_aecio,Aécio Neves,sexo,MAS,26
2014-04-14,2turno_aecio,Dilma Rousseff,sexo,MAS,42
2014-04-14,2turno_aecio,Branco/ Nulo,sexo,MAS,24
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,sexo,MAS,9
2014-04-14,2turno_aecio,Aécio Neves,sexo,FEM,19
2014-04-14,2turno_aecio,Dilma Rousseff,sexo,FEM,44
2014-04-14,2turno_aecio,Branco/ Nulo,sexo,FEM,27
2014-04-14,2turno_aecio,Não sabe/ Não respondeu,sexo,FEM,10
2014-04-14,2turno_campos,Dilma Rousseff,sexo,MAS,42
2014-04-14,2turno_campos,Eduardo Campos,sexo,MAS,20
2014-04-14,2turno_campos,Branco/ Nulo,sexo,MAS,27
2014-04-14,2turno_campos,Não sabe/ Não respondeu,sexo,MAS,11
2014-04-14,2turno_campos,Dilma Rousseff,sexo,FEM,45
2014-04-14,2turno_campos,Eduardo Campos,sexo,FEM,14
2014-04-14,2turno_campos,Branco/ Nulo,sexo,FEM,29
2014-04-14,2turno_campos,Não sabe/ Não respondeu,sexo,FEM,12
2014-04-14,vida_hoje,Satisfeito,idade,16 a 24,86
2014-04-14,vida_hoje,Insatisfeito,idade,16 a 24,14
2014-04-14,vida_hoje,NS/NR*,idade,16 a 24,1
2014-04-14,vida_hoje,Satisfeito,idade,25 a 34,78
2014-04-14,vida_hoje,Insatisfeito,idade,25 a 34,21
2014-04-14,vida_hoje,NS/NR*,idade,25 a 34,0
2014-04-14,vida_hoje,Satisfeito,idade,35 a 44,79
2014-04-14,vida_hoje,Insatisfeito,idade,35 a 44,20
2014-04-14,vida_hoje,NS/NR*,idade,35 a 44,1
2014-04-14,vida_hoje,Satisfeito,idade,45 a 54,77
2014-04-14,vida_hoje,Insatisfeito,idade,45 a 54,23
2014-04-14,vida_hoje,NS/NR*,idade,45 a 54,0
2014-04-14,vida_hoje,Satisfeito,idade,55 ou mais,75
2014-04-14,vida_hoje,Insatisfeito,idade,55 ou mais,25
2014-04-14,vida_hoje,NS/NR*,idade,55 ou mais,1
2014-04-14,interesse,Tem muito interesse,idade,16 a 24,14
2014-04-14,interesse,Tem médio interesse,idade,16 a 24,27
2014-04-14,interesse,Não tem interesse,idade,16 a 24,57
2014-04-14,interesse,NS/NR*,idade,16 a 24,2
2014-04-14,interesse,Tem muito interesse,idade,25 a 34,16
2014-04-14,interesse,Tem médio interesse,idade,25 a 34,31
2014-04-14,interesse,Não tem interesse,idade,25 a 34,52
2014-04-14,interesse,NS/NR*,idade,25 a 34,1
2014-04-14,interesse,Tem muito interesse,idade,35 a 44,15
2014-04-14,interesse,Tem médio interesse,idade,35 a 44,28
2014-04-14,interesse,Não tem interesse,idade,35 a 44,57
2014-04-14,interesse,NS/NR*,idade,35 a 44,1
2014-04-14,interesse,Tem muito interesse,idade,45 a 54,14
2014-04-14,interesse,Tem médio interesse,idade,45 a 54,29
2014-04-14,interesse,Não tem interesse,idade,45 a 54,57
2014-04-14,interesse,NS/NR*,idade,45 a 54,1
2014-04-14,interesse,Tem muito interesse,idade,55 ou mais,15
2014-04-14,interesse,Tem médio interesse,idade,55 ou mais,27
2014-04-14,interesse,Não tem interesse,idade,55 ou mais,57
2014-04-14,interesse,NS/NR*,idade,55 ou mais,1
2014-04-14,intencao_espontanea,Aécio Neves,idade,16 a 24,6
2014-04-14,intencao_espontanea,Branco e Nulo,idade,16 a 24,19
2014-04-14,intencao_espontanea,Dilma Rousseff,idade,16 a 24,21
2014-04-14,intencao_espontanea,Eduardo Campos,idade,16 a 24,2
2014-04-14,intencao_espontanea,Lula,idade,16 a 24,4
2014-04-14,intencao_espontanea,Marina Silva,idade,16 a 24,5
2014-04-14,intencao_espontanea,Não sabe,idade,16 a 24,40
2014-04-14,intencao_espontanea,Outros,idade,16 a 24,3
2014-04-14,intencao_espontanea,Aécio Neves,idade,25 a 34,7
2014-04-14,intencao_espontanea,Branco e Nulo,idade,25 a 34,21
2014-04-14,intencao_espontanea,Dilma Rousseff,idade,25 a 34,21
2014-04-14,intencao_espontanea,Eduardo Campos,idade,25 a 34,2
2014-04-14,intencao_espontanea,Lula,idade,25 a 34,5
2014-04-14,intencao_espontanea,Marina Silva,idade,25 a 34,4
2014-04-14,intencao_espontanea,Não sabe,idade,25 a 34,37
2014-04-14,intencao_espontanea,Outros,idade,25 a 34,3
2014-04-14,intencao_espontanea,Aécio Neves,idade,35 a 44,7
2014-04-14,intencao_espontanea,Branco e Nulo,idade,35 a 44,18
2014-04-14,intencao_espontanea,Dilma Rousseff,idade,35 a 44,22
2014-04-14,intencao_espontanea,Eduardo Campos,idade,35 a 44,2
2014-04-14,intencao_espontanea,Lula,idade,35 a 44,6
2014-04-14,intencao_espontanea,Marina Silva,idade,35 a 44,3
2014-04-14,intencao_espontanea,Não sabe,idade,35 a 44,38
2014-04-14,intencao_espontanea,Outros,idade,35 a 44,3
2014-04-14,intencao_espontanea,Aécio Neves,idade,45 a 54,6
2014-04-14,intencao_espontanea,Branco e Nulo,idade,45 a 54,22
2014-04-14,intencao_espontanea,Dilma Rousseff,idade,45 a 54,25
2014-04-14,intencao_espontanea,Eduardo Campos,idade,45 a 54,1
2014-04-14,intencao_espontanea,Lula,idade,45 a 54,8
2014-04-14,intencao_espontanea,Marina Silva,idade,45 a 54,2
2014-04-14,intencao_espontanea,Não sabe,idade,45 a 54,33
2014-04-14,intencao_espontanea,Outros,idade,45 a 54,4
2014-04-14,intencao_espontanea,Aécio Neves,idade,55 ou mais,9
2014-04-14,intencao_espontanea,Branco e Nulo,idade,55 ou mais,14
2014-04-14,intencao_espontanea,Dilma Rousseff,idade,55 ou mais,25
2014-04-14,intencao_espontanea,Eduardo Campos,idade,55 ou mais,1
2014-04-14,intencao_espontanea,Lula,idade,55 ou mais,8
2014-04-14,intencao_espontanea,Marina Silva,idade,55 ou mais,3
2014-04-14,intencao_espontanea,Não sabe,idade,55 ou mais,36
2014-04-14,intencao_espontanea,Outros,idade,55 ou mais,2
2014-04-14,intencao_estimulada,Aécio Neves,idade,16 a 24,13
2014-04-14,intencao_estimulada,Branco e Nulo,idade,16 a 24,23
2014-04-14,intencao_estimulada,Dilma Rousseff,idade,16 a 24,37
2014-04-14,intencao_estimulada,Eduardo Campos,idade,16 a 24,6
2014-04-14,intencao_estimulada,Não sabe,idade,16 a 24,12
2014-04-14,intencao_estimulada,Outros,idade,16 a 24,6
2014-04-14,intencao_estimulada,Pastor Everaldo,idade,16 a 24,3
2014-04-14,intencao_estimulada,Aécio Neves,idade,25 a 34,15
2014-04-14,intencao_estimulada,Branco e Nulo,idade,25 a 34,29
2014-04-14,intencao_estimulada,Dilma Rousseff,idade,25 a 34,34
2014-04-14,intencao_estimulada,Eduardo Campos,idade,25 a 34,6
2014-04-14,intencao_estimulada,Não sabe,idade,25 a 34,11
2014-04-14,intencao_estimulada,Outros,idade,25 a 34,3
2014-04-14,intencao_estimulada,Pastor Everaldo,idade,25 a 34,2
2014-04-14,intencao_estimulada,Aécio Neves,idade,35 a 44,13
2014-04-14,intencao_estimulada,Branco e Nulo,idade,35 a 44,24
2014-04-14,intencao_estimulada,Dilma Rousseff,idade,35 a 44,37
2014-04-14,intencao_estimulada,Eduardo Campos,idade,35 a 44,7
2014-04-14,intencao_estimulada,Não sabe,idade,35 a 44,15
2014-04-14,intencao_estimulada,Outros,idade,35 a 44,3
2014-04-14,intencao_estimulada,Pastor Everaldo,idade,35 a 44,2
2014-04-14,intencao_estimulada,Aécio Neves,idade,45 a 54,15
2014-04-14,intencao_estimulada,Branco e Nulo,idade,45 a 54,26
2014-04-14,intencao_estimulada,Dilma Rousseff,idade,45 a 54,38
2014-04-14,intencao_estimulada,Eduardo Campos,idade,45 a 54,4
2014-04-14,intencao_estimulada,Não sabe,idade,45 a 54,12
2014-04-14,intencao_estimulada,Outros,idade,45 a 54,4
2014-04-14,intencao_estimulada,Pastor Everaldo,idade,45 a 54,1
2014-04-14,intencao_estimulada,Aécio Neves,idade,55 ou mais,17
2014-04-14,intencao_estimulada,Branco e Nulo,idade,55 ou mais,20
2014-04-14,intencao_estimulada,Dilma Rousseff,idade,55 ou mais,39
2014-04-14,intencao_estimulada,Eduardo Campos,idade,55 ou mais,4
2014-04-14,intencao_estimulada,Não sabe,idade,55 ou mais,16
2014-04-14,intencao_estimulada,Outros,idade,55 ou mais,2
2014-04-14,intencao_estimulada,Pastor Everaldo,idade,55 ou mais,2
2014-04-14,avaliacao_governo,Ótimo ou bom,idade,16 a 24,30
2014-04-14,avaliacao_governo,Regular,idade,16 a 24,34
2014-04-14,avaliacao_governo,Ruim ou péssimo,idade,16 a 24,35
2014-04-14,avaliacao_governo,NS/NR*,idade,16 a 24,1
2014-04-14,avaliacao_governo,Ótimo ou bom,idade,25 a 34,32
2014-04-14,avaliacao_governo,Regular,idade,25 a 34,36
2014-04-14,avaliacao_governo,Ruim ou péssimo,idade,25 a 34,30
2014-04-14,avaliacao_governo,NS/NR*,idade,25 a 34,2
2014-04-14,avaliacao_governo,Ótimo ou bom,idade,35 a 44,35
2014-04-14,avaliacao_governo,Regular,idade,35 a 44,35
2014-04-14,avaliacao_governo,Ruim ou péssimo,idade,35 a 44,29
2014-04-14,avaliacao_governo,NS/NR*,idade,35 a 44,1
2014-04-14,avaliacao_governo,Ótimo ou bom,idade,45 a 54,35
2014-04-14,avaliacao_governo,Regular,idade,45 a 54,36
2014-04-14,avaliacao_governo,Ruim ou péssimo,idade,45 a 54,28
2014-04-14,avaliacao_governo,NS/NR*,idade,45 a 54,1
2014-04-14,avaliacao_governo,Ótimo ou bom,idade,55 ou mais,39
2014-04-14,avaliacao_governo,Regular,idade,55 ou mais,31
2014-04-14,avaliacao_governo,Ruim ou péssimo,idade,55 ou mais,28
2014-04-14,avaliacao_governo,NS/NR*,idade,55 ou mais,3
2014-04-14,aprova_dilma,Aprova,idade,16 a 24,44
2014-04-14,aprova_dilma,Desaprova,idade,16 a 24,52
2014-04-14,aprova_dilma,NS/NR*,idade,16 a 24,4
2014-04-14,aprova_dilma,Aprova,idade,25 a 34,45
2014-04-14,aprova_dilma,Desaprova,idade,25 a 34,51
2014-04-14,aprova_dilma,NS/NR*,idade,25 a 34,5
