"data","cat_pergunta","dado","cat_recorte","recorte","valor"
"2014-06-07","2turno_aecio","Branco e Nulo","escolaridade","Fundamental 2",18
"2014-06-07","2turno_aecio","Dilma Rousseff","escolaridade","Fundamental 2",46
"2014-06-07","2turno_aecio","NS/NR*","escolaridade","Fundamental 2",5
"2014-06-07","2turno_aecio","Aécio Neves","escolaridade","Medio",32
"2014-06-07","2turno_aecio","Branco e Nulo","escolaridade","Medio",23
"2014-06-07","2turno_aecio","Dilma Rousseff","escolaridade","Medio",41
"2014-06-07","2turno_aecio","NS/NR*","escolaridade","Medio",5
"2014-06-07","2turno_aecio","Aécio Neves","escolaridade","Superior",47
"2014-06-07","2turno_aecio","Branco e Nulo","escolaridade","Superior",23
"2014-06-07","2turno_aecio","Dilma Rousseff","escolaridade","Superior",25
"2014-06-07","2turno_aecio","NS/NR*","escolaridade","Superior",5
"2014-06-07","2turno_campos","Branco e Nulo","escolaridade","Fundamental 1",19
"2014-06-07","2turno_campos","Dilma Rousseff","escolaridade","Fundamental 1",52
"2014-06-07","2turno_campos","Eduardo Campos","escolaridade","Fundamental 1",20
"2014-06-07","2turno_campos","NS/NR*","escolaridade","Fundamental 1",8
"2014-06-07","2turno_campos","Branco e Nulo","escolaridade","Fundamental 2",20
"2014-06-07","2turno_campos","Dilma Rousseff","escolaridade","Fundamental 2",46
"2014-06-07","2turno_campos","Eduardo Campos","escolaridade","Fundamental 2",27
"2014-06-07","2turno_campos","NS/NR*","escolaridade","Fundamental 2",8
"2014-06-07","2turno_campos","Branco e Nulo","escolaridade","Medio",23
"2014-06-07","2turno_campos","Dilma Rousseff","escolaridade","Medio",39
"2014-06-07","2turno_campos","Eduardo Campos","escolaridade","Medio",31
"2014-06-07","2turno_campos","NS/NR*","escolaridade","Medio",7
"2014-06-07","2turno_campos","Branco e Nulo","escolaridade","Superior",23
"2014-06-07","2turno_campos","Dilma Rousseff","escolaridade","Superior",27
"2014-06-07","2turno_campos","Eduardo Campos","escolaridade","Superior",43
"2014-06-07","2turno_campos","NS/NR*","escolaridade","Superior",8
"2014-06-07","interesse","Tem muito interesse","renda_familiar","Mais de 5",25
"2014-06-07","interesse","Tem médio interesse","renda_familiar","Mais de 5",24
"2014-06-07","interesse","Não tem interesse","renda_familiar","Mais de 5",51
"2014-06-07","interesse","NS/NR*","renda_familiar","Mais de 5",0
"2014-06-07","interesse","Tem muito interesse","renda_familiar","2 a 5",16
"2014-06-07","interesse","Tem médio interesse","renda_familiar","2 a 5",27
"2014-06-07","interesse","Não tem interesse","renda_familiar","2 a 5",57
"2014-06-07","interesse","NS/NR*","renda_familiar","2 a 5",0
"2014-06-07","interesse","Tem muito interesse","renda_familiar","1 a 2",15
"2014-06-07","interesse","Tem médio interesse","renda_familiar","1 a 2",24
"2014-06-07","interesse","Não tem interesse","renda_familiar","1 a 2",61
"2014-06-07","interesse","NS/NR*","renda_familiar","1 a 2",1
"2014-06-07","interesse","Tem muito interesse","renda_familiar","Ate 1",19
"2014-06-07","interesse","Tem médio interesse","renda_familiar","Ate 1",21
"2014-06-07","interesse","Não tem interesse","renda_familiar","Ate 1",60
"2014-06-07","interesse","NS/NR*","renda_familiar","Ate 1",0
"2014-06-07","intencao_espontanea","Aécio Neves","renda_familiar","Mais de 5",17
"2014-06-07","intencao_espontanea","Branco e Nulo","renda_familiar","Mais de 5",17
"2014-06-07","intencao_espontanea","Dilma Rousseff","renda_familiar","Mais de 5",11
"2014-06-07","intencao_espontanea","Eduardo Campos","renda_familiar","Mais de 5",4
"2014-06-07","intencao_espontanea","Lula","renda_familiar","Mais de 5",3
"2014-06-07","intencao_espontanea","Marina Silva","renda_familiar","Mais de 5",2
"2014-06-07","intencao_espontanea","NS/NR*","renda_familiar","Mais de 5",41
"2014-06-07","intencao_espontanea","Outros","renda_familiar","Mais de 5",5
"2014-06-07","intencao_espontanea","Aécio Neves","renda_familiar","2 a 5",12
"2014-06-07","intencao_espontanea","Branco e Nulo","renda_familiar","2 a 5",17
"2014-06-07","intencao_espontanea","Dilma Rousseff","renda_familiar","2 a 5",18
"2014-06-07","intencao_espontanea","Eduardo Campos","renda_familiar","2 a 5",3
"2014-06-07","intencao_espontanea","Lula","renda_familiar","2 a 5",4
"2014-06-07","intencao_espontanea","Marina Silva","renda_familiar","2 a 5",2
"2014-06-07","intencao_espontanea","NS/NR*","renda_familiar","2 a 5",40
"2014-06-07","intencao_espontanea","Outros","renda_familiar","2 a 5",4
"2014-06-07","intencao_espontanea","Aécio Neves","renda_familiar","1 a 2",6
"2014-06-07","intencao_espontanea","Branco e Nulo","renda_familiar","1 a 2",15
"2014-06-07","intencao_espontanea","Dilma Rousseff","renda_familiar","1 a 2",27
"2014-06-07","intencao_espontanea","Eduardo Campos","renda_familiar","1 a 2",2
"2014-06-07","intencao_espontanea","Lula","renda_familiar","1 a 2",7
"2014-06-07","intencao_espontanea","Marina Silva","renda_familiar","1 a 2",1
"2014-06-07","intencao_espontanea","NS/NR*","renda_familiar","1 a 2",38
"2014-06-07","intencao_espontanea","Outros","renda_familiar","1 a 2",3
"2014-06-07","intencao_espontanea","Aécio Neves","renda_familiar","Ate 1",6
"2014-06-07","intencao_espontanea","Branco e Nulo","renda_familiar","Ate 1",19
"2014-06-07","intencao_espontanea","Dilma Rousseff","renda_familiar","Ate 1",24
"2014-06-07","intencao_espontanea","Eduardo Campos","renda_familiar","Ate 1",3
"2014-06-07","intencao_espontanea","Lula","renda_familiar","Ate 1",8
"2014-06-07","intencao_espontanea","Marina Silva","renda_familiar","Ate 1",1
"2014-06-07","intencao_espontanea","NS/NR*","renda_familiar","Ate 1",35
"2014-06-07","intencao_espontanea","Outros","renda_familiar","Ate 1",5
"2014-06-07","intencao_estimulada","Aécio Neves","renda_familiar","Mais de 5",33
"2014-06-07","intencao_estimulada","Branco e Nulo","renda_familiar","Mais de 5",16
"2014-06-07","intencao_estimulada","Dilma Rousseff","renda_familiar","Mais de 5",23
"2014-06-07","intencao_estimulada","Eduardo Campos","renda_familiar","Mais de 5",16
"2014-06-07","intencao_estimulada","NS/NR*","renda_familiar","Mais de 5",7
"2014-06-07","intencao_estimulada","Outros","renda_familiar","Mais de 5",3
"2014-06-07","intencao_estimulada","Pastor Everaldo","renda_familiar","Mais de 5",1
"2014-06-07","intencao_estimulada","Aécio Neves","renda_familiar","2 a 5",26
"2014-06-07","intencao_estimulada","Branco e Nulo","renda_familiar","2 a 5",14
"2014-06-07","intencao_estimulada","Dilma Rousseff","renda_familiar","2 a 5",33
"2014-06-07","intencao_estimulada","Eduardo Campos","renda_familiar","2 a 5",15
"2014-06-07","intencao_estimulada","NS/NR*","renda_familiar","2 a 5",7
"2014-06-07","intencao_estimulada","Outros","renda_familiar","2 a 5",4
"2014-06-07","intencao_estimulada","Pastor Everaldo","renda_familiar","2 a 5",2
"2014-06-07","intencao_estimulada","Aécio Neves","renda_familiar","1 a 2",16
"2014-06-07","intencao_estimulada","Branco e Nulo","renda_familiar","1 a 2",11
"2014-06-07","intencao_estimulada","Dilma Rousseff","renda_familiar","1 a 2",48
"2014-06-07","intencao_estimulada","Eduardo Campos","renda_familiar","1 a 2",11
"2014-06-07","intencao_estimulada","NS/NR*","renda_familiar","1 a 2",8
"2014-06-07","intencao_estimulada","Outros","renda_familiar","1 a 2",3
"2014-06-07","intencao_estimulada","Pastor Everaldo","renda_familiar","1 a 2",3
"2014-06-07","intencao_estimulada","Aécio Neves","renda_familiar","Ate 1",15
"2014-06-07","intencao_estimulada","Branco e Nulo","renda_familiar","Ate 1",13
"2014-06-07","intencao_estimulada","Dilma Rousseff","renda_familiar","Ate 1",47
"2014-06-07","intencao_estimulada","Eduardo Campos","renda_familiar","Ate 1",10
"2014-06-07","intencao_estimulada","NS/NR*","renda_familiar","Ate 1",8
"2014-06-07","intencao_estimulada","Outros","renda_familiar","Ate 1",4
"2014-06-07","intencao_estimulada","Pastor Everaldo","renda_familiar","Ate 1",4
"2014-06-07","avaliacao_governo","Ótimo e bom","renda_familiar","Mais de 5",20
"2014-06-07","avaliacao_governo","Regular","renda_familiar","Mais de 5",32
"2014-06-07","avaliacao_governo","Ruim e péssimo","renda_familiar","Mais de 5",46
"2014-06-07","avaliacao_governo","NS/NR*","renda_familiar","Mais de 5",1
"2014-06-07","avaliacao_governo","Ótimo e bom","renda_familiar","2 a 5",27
"2014-06-07","avaliacao_governo","Regular","renda_familiar","2 a 5",31
"2014-06-07","avaliacao_governo","Ruim e péssimo","renda_familiar","2 a 5",41
"2014-06-07","avaliacao_governo","NS/NR*","renda_familiar","2 a 5",1
"2014-06-07","avaliacao_governo","Ótimo e bom","renda_familiar","1 a 2",37
"2014-06-07","avaliacao_governo","Regular","renda_familiar","1 a 2",34
"2014-06-07","avaliacao_governo","Ruim e péssimo","renda_familiar","1 a 2",29
"2014-06-07","avaliacao_governo","NS/NR*","renda_familiar","1 a 2",1
"2014-06-07","avaliacao_governo","Ótimo e bom","renda_familiar","Ate 1",40
"2014-06-07","avaliacao_governo","Regular","renda_familiar","Ate 1",32
"2014-06-07","avaliacao_governo","Ruim e péssimo","renda_familiar","Ate 1",27
"2014-06-07","avaliacao_governo","NS/NR*","renda_familiar","Ate 1",2
"2014-06-07","aprova_dilma","Aprova","renda_familiar","Mais de 5",30
"2014-06-07","aprova_dilma","Desaprova","renda_familiar","Mais de 5",67
"2014-06-07","aprova_dilma","NS/NR*","renda_familiar","Mais de 5",3
"2014-06-07","aprova_dilma","Aprova","renda_familiar","2 a 5",39
"2014-06-07","aprova_dilma","Desaprova","renda_familiar","2 a 5",57
"2014-06-07","aprova_dilma","NS/NR*","renda_familiar","2 a 5",4
"2014-06-07","aprova_dilma","Aprova","renda_familiar","1 a 2",54
"2014-06-07","aprova_dilma","Desaprova","renda_familiar","1 a 2",42
"2014-06-07","aprova_dilma","NS/NR*","renda_familiar","1 a 2",5
"2014-06-07","aprova_dilma","Aprova","renda_familiar","Ate 1",53
"2014-06-07","aprova_dilma","Desaprova","renda_familiar","Ate 1",39
"2014-06-07","aprova_dilma","NS/NR*","renda_familiar","Ate 1",8
"2014-06-07","rejeicao","Dilma Rousseff","renda_familiar","Mais de 5",53
"2014-06-07","rejeicao","Aécio Neves","renda_familiar","Mais de 5",15
"2014-06-07","rejeicao","Pastor Everaldo","renda_familiar","Mais de 5",17
"2014-06-07","rejeicao","Eduardo Campos","renda_familiar","Mais de 5",10
"2014-06-07","rejeicao","Dilma Rousseff","renda_familiar","2 a 5",42
"2014-06-07","rejeicao","Aécio Neves","renda_familiar","2 a 5",17
"2014-06-07","rejeicao","Pastor Everaldo","renda_familiar","2 a 5",16
"2014-06-07","rejeicao","Eduardo Campos","renda_familiar","2 a 5",12
"2014-06-07","rejeicao","Dilma Rousseff","renda_familiar","1 a 2",29
"2014-06-07","rejeicao","Aécio Neves","renda_familiar","1 a 2",19
"2014-06-07","rejeicao","Pastor Everaldo","renda_familiar","1 a 2",20
"2014-06-07","rejeicao","Eduardo Campos","renda_familiar","1 a 2",13
"2014-06-07","rejeicao","Dilma Rousseff","renda_familiar","Ate 1",28
"2014-06-07","rejeicao","Aécio Neves","renda_familiar","Ate 1",20
"2014-06-07","rejeicao","Pastor Everaldo","renda_familiar","Ate 1",19
"2014-06-07","rejeicao","Eduardo Campos","renda_familiar","Ate 1",15
"2014-06-07","2turno_aecio","Aécio Neves","renda_familiar","Mais de 5",44
"2014-06-07","2turno_aecio","Branco e Nulo","renda_familiar","Mais de 5",25
"2014-06-07","2turno_aecio","Dilma Rousseff","renda_familiar","Mais de 5",25
"2014-06-07","2turno_aecio","NS/NR*","renda_familiar","Mais de 5",5
"2014-06-07","2turno_aecio","Aécio Neves","renda_familiar","2 a 5",39
"2014-06-07","2turno_aecio","Branco e Nulo","renda_familiar","2 a 5",20
"2014-06-07","2turno_aecio","Dilma Rousseff","renda_familiar","2 a 5",36
"2014-06-07","2turno_aecio","NS/NR*","renda_familiar","2 a 5",5
"2014-06-07","2turno_aecio","Aécio Neves","renda_familiar","1 a 2",26
"2014-06-07","2turno_aecio","Branco e Nulo","renda_familiar","1 a 2",17
"2014-06-07","2turno_aecio","Dilma Rousseff","renda_familiar","1 a 2",52
"2014-06-07","2turno_aecio","NS/NR*","renda_familiar","1 a 2",5
"2014-06-07","2turno_aecio","Aécio Neves","renda_familiar","Ate 1",21
"2014-06-07","2turno_aecio","Branco e Nulo","renda_familiar","Ate 1",20
"2014-06-07","2turno_aecio","Dilma Rousseff","renda_familiar","Ate 1",54
"2014-06-07","2turno_aecio","NS/NR*","renda_familiar","Ate 1",5
"2014-06-07","2turno_campos","Branco e Nulo","renda_familiar","Mais de 5",23
"2014-06-07","2turno_campos","Dilma Rousseff","renda_familiar","Mais de 5",25
"2014-06-07","2turno_campos","Eduardo Campos","renda_familiar","Mais de 5",43
"2014-06-07","2turno_campos","NS/NR*","renda_familiar","Mais de 5",8
"2014-06-07","2turno_campos","Branco e Nulo","renda_familiar","2 a 5",23
"2014-06-07","2turno_campos","Dilma Rousseff","renda_familiar","2 a 5",37
"2014-06-07","2turno_campos","Eduardo Campos","renda_familiar","2 a 5",31
"2014-06-07","2turno_campos","NS/NR*","renda_familiar","2 a 5",9
"2014-06-07","2turno_campos","Branco e Nulo","renda_familiar","1 a 2",18
"2014-06-07","2turno_campos","Dilma Rousseff","renda_familiar","1 a 2",51
"2014-06-07","2turno_campos","Eduardo Campos","renda_familiar","1 a 2",25
"2014-06-07","2turno_campos","NS/NR*","renda_familiar","1 a 2",6
"2014-06-07","2turno_campos","Branco e Nulo","renda_familiar","Ate 1",23
"2014-06-07","2turno_campos","Dilma Rousseff","renda_familiar","Ate 1",49
"2014-06-07","2turno_campos","Eduardo Campos","renda_familiar","Ate 1",21
"2014-06-07","2turno_campos","NS/NR*","renda_familiar","Ate 1",7
"2014-06-07","interesse","Tem muito interesse","condicao_municipio","CAPITAL",17
"2014-06-07","interesse","Tem médio interesse","condicao_municipio","CAPITAL",23
"2014-06-07","interesse","Não tem interesse","condicao_municipio","CAPITAL",59
"2014-06-07","interesse","NS/NR*","condicao_municipio","CAPITAL",1
"2014-06-07","interesse","Tem muito interesse","condicao_municipio","PERIFERIA",15
"2014-06-07","interesse","Tem médio interesse","condicao_municipio","PERIFERIA",26
"2014-06-07","interesse","Não tem interesse","condicao_municipio","PERIFERIA",58
"2014-06-07","interesse","NS/NR*","condicao_municipio","PERIFERIA",0
"2014-06-07","interesse","Tem muito interesse","condicao_municipio","INTERIOR",18
"2014-06-07","interesse","Tem médio interesse","condicao_municipio","INTERIOR",25
"2014-06-07","interesse","Não tem interesse","condicao_municipio","INTERIOR",56
"2014-06-07","interesse","NS/NR*","condicao_municipio","INTERIOR",0
"2014-06-07","intencao_espontanea","Aécio Neves","condicao_municipio","CAPITAL",11
"2014-06-07","intencao_espontanea","Branco e Nulo","condicao_municipio","CAPITAL",20
"2014-06-07","intencao_espontanea","Dilma Rousseff","condicao_municipio","CAPITAL",18
"2014-06-07","intencao_espontanea","Eduardo Campos","condicao_municipio","CAPITAL",3
"2014-06-07","intencao_espontanea","Lula","condicao_municipio","CAPITAL",6
"2014-06-07","intencao_espontanea","Marina Silva","condicao_municipio","CAPITAL",2
"2014-06-07","intencao_espontanea","NS/NR*","condicao_municipio","CAPITAL",34
"2014-06-07","intencao_espontanea","Outros","condicao_municipio","CAPITAL",6
"2014-06-07","intencao_espontanea","Aécio Neves","condicao_municipio","PERIFERIA",7
"2014-06-07","intencao_espontanea","Branco e Nulo","condicao_municipio","PERIFERIA",14
"2014-06-07","intencao_espontanea","Dilma Rousseff","condicao_municipio","PERIFERIA",19
"2014-06-07","intencao_espontanea","Eduardo Campos","condicao_municipio","PERIFERIA",5
"2014-06-07","intencao_espontanea","Lula","condicao_municipio","PERIFERIA",3
"2014-06-07","intencao_espontanea","Marina Silva","condicao_municipio","PERIFERIA",1
"2014-06-07","intencao_espontanea","NS/NR*","condicao_municipio","PERIFERIA",47
"2014-06-07","intencao_espontanea","Outros","condicao_municipio","PERIFERIA",4
"2014-06-07","intencao_espontanea","Aécio Neves","condicao_municipio","INTERIOR",10
"2014-06-07","intencao_espontanea","Branco e Nulo","condicao_municipio","INTERIOR",16
"2014-06-07","intencao_espontanea","Dilma Rousseff","condicao_municipio","INTERIOR",22
"2014-06-07","intencao_espontanea","Eduardo Campos","condicao_municipio","INTERIOR",2
"2014-06-07","intencao_espontanea","Lula","condicao_municipio","INTERIOR",6
"2014-06-07","intencao_espontanea","Marina Silva","condicao_municipio","INTERIOR",1
"2014-06-07","intencao_espontanea","NS/NR*","condicao_municipio","INTERIOR",39
"2014-06-07","intencao_espontanea","Outros","condicao_municipio","INTERIOR",3
"2014-06-07","intencao_estimulada","Aécio Neves","condicao_municipio","CAPITAL",21
"2014-06-07","intencao_estimulada","Branco e Nulo","condicao_municipio","CAPITAL",16
"2014-06-07","intencao_estimulada","Dilma Rousseff","condicao_municipio","CAPITAL",35
"2014-06-07","intencao_estimulada","Eduardo Campos","condicao_municipio","CAPITAL",13
"2014-06-07","intencao_estimulada","NS/NR*","condicao_municipio","CAPITAL",7
"2014-06-07","intencao_estimulada","Outros","condicao_municipio","CAPITAL",4
"2014-06-07","intencao_estimulada","Pastor Everaldo","condicao_municipio","CAPITAL",3
"2014-06-07","intencao_estimulada","Aécio Neves","condicao_municipio","PERIFERIA",19
"2014-06-07","intencao_estimulada","Branco e Nulo","condicao_municipio","PERIFERIA",14
"2014-06-07","intencao_estimulada","Dilma Rousseff","condicao_municipio","PERIFERIA",39
"2014-06-07","intencao_estimulada","Eduardo Campos","condicao_municipio","PERIFERIA",14
"2014-06-07","intencao_estimulada","NS/NR*","condicao_municipio","PERIFERIA",7
"2014-06-07","intencao_estimulada","Outros","condicao_municipio","PERIFERIA",5
"2014-06-07","intencao_estimulada","Pastor Everaldo","condicao_municipio","PERIFERIA",3
"2014-06-07","intencao_estimulada","Aécio Neves","condicao_municipio","INTERIOR",24
"2014-06-07","intencao_estimulada","Branco e Nulo","condicao_municipio","INTERIOR",12
"2014-06-07","intencao_estimulada","Dilma Rousseff","condicao_municipio","INTERIOR",39
"2014-06-07","intencao_estimulada","Eduardo Campos","condicao_municipio","INTERIOR",13
"2014-06-07","intencao_estimulada","NS/NR*","condicao_municipio","INTERIOR",7
"2014-06-07","intencao_estimulada","Outros","condicao_municipio","INTERIOR",3
"2014-06-07","intencao_estimulada","Pastor Everaldo","condicao_municipio","INTERIOR",2
"2014-06-07","avaliacao_governo","Ótimo e bom","condicao_municipio","CAPITAL",26
"2014-06-07","avaliacao_governo","Regular","condicao_municipio","CAPITAL",36
"2014-06-07","avaliacao_governo","Ruim e péssimo","condicao_municipio","CAPITAL",38
"2014-06-07","avaliacao_governo","NS/NR*","condicao_municipio","CAPITAL",1
"2014-06-07","avaliacao_governo","Ótimo e bom","condicao_municipio","PERIFERIA",31
"2014-06-07","avaliacao_governo","Regular","condicao_municipio","PERIFERIA",33
"2014-06-07","avaliacao_governo","Ruim e péssimo","condicao_municipio","PERIFERIA",36
"2014-06-07","avaliacao_governo","NS/NR*","condicao_municipio","PERIFERIA",0
"2014-06-07","avaliacao_governo","Ótimo e bom","condicao_municipio","INTERIOR",33
"2014-06-07","avaliacao_governo","Regular","condicao_municipio","INTERIOR",30
"2014-06-07","avaliacao_governo","Ruim e péssimo","condicao_municipio","INTERIOR",35
"2014-06-07","avaliacao_governo","NS/NR*","condicao_municipio","INTERIOR",2
"2014-06-07","aprova_dilma","Aprova","condicao_municipio","CAPITAL",40
"2014-06-07","aprova_dilma","Desaprova","condicao_municipio","CAPITAL",56
"2014-06-07","aprova_dilma","NS/NR*","condicao_municipio","CAPITAL",4
"2014-06-07","aprova_dilma","Aprova","condicao_municipio","PERIFERIA",44
"2014-06-07","aprova_dilma","Desaprova","condicao_municipio","PERIFERIA",49
"2014-06-07","aprova_dilma","NS/NR*","condicao_municipio","PERIFERIA",7
"2014-06-07","aprova_dilma","Aprova","condicao_municipio","INTERIOR",46
"2014-06-07","aprova_dilma","Desaprova","condicao_municipio","INTERIOR",49
"2014-06-07","aprova_dilma","NS/NR*","condicao_municipio","INTERIOR",5
"2014-06-07","rejeicao","Dilma Rousseff","condicao_municipio","CAPITAL",39
"2014-06-07","rejeicao","Aécio Neves","condicao_municipio","CAPITAL",19
"2014-06-07","rejeicao","Pastor Everaldo","condicao_municipio","CAPITAL",19
"2014-06-07","rejeicao","Eduardo Campos","condicao_municipio","CAPITAL",14
"2014-06-07","rejeicao","Dilma Rousseff","condicao_municipio","PERIFERIA",38
"2014-06-07","rejeicao","Aécio Neves","condicao_municipio","PERIFERIA",17
"2014-06-07","rejeicao","Pastor Everaldo","condicao_municipio","PERIFERIA",17
"2014-06-07","rejeicao","Eduardo Campos","condicao_municipio","PERIFERIA",14
"2014-06-07","rejeicao","Dilma Rousseff","condicao_municipio","INTERIOR",37
"2014-06-07","rejeicao","Aécio Neves","condicao_municipio","INTERIOR",17
"2014-06-07","rejeicao","Pastor Everaldo","condicao_municipio","INTERIOR",17
"2014-06-07","rejeicao","Eduardo Campos","condicao_municipio","INTERIOR",11
"2014-06-07","2turno_aecio","Aécio Neves","condicao_municipio","CAPITAL",31
"2014-06-07","2turno_aecio","Branco e Nulo","condicao_municipio","CAPITAL",26
"2014-06-07","2turno_aecio","Dilma Rousseff","condicao_municipio","CAPITAL",39
"2014-06-07","2turno_aecio","NS/NR*","condicao_municipio","CAPITAL",4
"2014-06-07","2turno_aecio","Aécio Neves","condicao_municipio","PERIFERIA",31
"2014-06-07","2turno_aecio","Branco e Nulo","condicao_municipio","PERIFERIA",22
"2014-06-07","2turno_aecio","Dilma Rousseff","condicao_municipio","PERIFERIA",42
"2014-06-07","2turno_aecio","NS/NR*","condicao_municipio","PERIFERIA",5
"2014-06-07","2turno_aecio","Aécio Neves","condicao_municipio","INTERIOR",34
"2014-06-07","2turno_aecio","Branco e Nulo","condicao_municipio","INTERIOR",17
"2014-06-07","2turno_aecio","Dilma Rousseff","condicao_municipio","INTERIOR",43
"2014-06-07","2turno_aecio","NS/NR*","condicao_municipio","INTERIOR",6
"2014-06-07","2turno_campos","Branco e Nulo","condicao_municipio","CAPITAL",26
"2014-06-07","2turno_campos","Dilma Rousseff","condicao_municipio","CAPITAL",38
"2014-06-07","2turno_campos","Eduardo Campos","condicao_municipio","CAPITAL",29
"2014-06-07","2turno_campos","NS/NR*","condicao_municipio","CAPITAL",7
"2014-06-07","2turno_campos","Branco e Nulo","condicao_municipio","PERIFERIA",21
"2014-06-07","2turno_campos","Dilma Rousseff","condicao_municipio","PERIFERIA",44
"2014-06-07","2turno_campos","Eduardo Campos","condicao_municipio","PERIFERIA",31
"2014-06-07","2turno_campos","NS/NR*","condicao_municipio","PERIFERIA",5
"2014-06-07","2turno_campos","Branco e Nulo","condicao_municipio","INTERIOR",20
"2014-06-07","2turno_campos","Dilma Rousseff","condicao_municipio","INTERIOR",42
"2014-06-07","2turno_campos","Eduardo Campos","condicao_municipio","INTERIOR",30
"2014-06-07","2turno_campos","NS/NR*","condicao_municipio","INTERIOR",8
"2014-06-07","interesse","Tem muito interesse","regiao","NORTE/ CENTRO OESTE",16
"2014-06-07","interesse","Tem médio interesse","regiao","NORTE/ CENTRO OESTE",26
"2014-06-07","interesse","Não tem interesse","regiao","NORTE/ CENTRO OESTE",57
"2014-06-07","interesse","NS/NR*","regiao","NORTE/ CENTRO OESTE",0
"2014-06-07","interesse","Tem muito interesse","regiao","NORDESTE",22
"2014-06-07","interesse","Tem médio interesse","regiao","NORDESTE",23
"2014-06-07","interesse","Não tem interesse","regiao","NORDESTE",55
"2014-06-07","interesse","NS/NR*","regiao","NORDESTE",0
"2014-06-07","interesse","Tem muito interesse","regiao","SUDESTE",17
"2014-06-07","interesse","Tem médio interesse","regiao","SUDESTE",24
"2014-06-07","interesse","Não tem interesse","regiao","SUDESTE",59
"2014-06-07","interesse","NS/NR*","regiao","SUDESTE",0
"2014-06-07","interesse","Tem muito interesse","regiao","SUL",14
"2014-06-07","interesse","Tem médio interesse","regiao","SUL",28
"2014-06-07","interesse","Não tem interesse","regiao","SUL",56
"2014-06-07","interesse","NS/NR*","regiao","SUL",1
"2014-06-07","intencao_espontanea","Aécio Neves","regiao","NORTE/ CENTRO OESTE",12
"2014-06-07","intencao_espontanea","Branco e Nulo","regiao","NORTE/ CENTRO OESTE",9
"2014-06-07","intencao_espontanea","Dilma Rousseff","regiao","NORTE/ CENTRO OESTE",19
"2014-06-07","intencao_espontanea","Eduardo Campos","regiao","NORTE/ CENTRO OESTE",4
"2014-06-07","intencao_espontanea","Lula","regiao","NORTE/ CENTRO OESTE",6
"2014-06-07","intencao_espontanea","Marina Silva","regiao","NORTE/ CENTRO OESTE",2
"2014-06-07","intencao_espontanea","NS/NR*","regiao","NORTE/ CENTRO OESTE",45
"2014-06-07","intencao_espontanea","Outros","regiao","NORTE/ CENTRO OESTE",4
"2014-06-07","intencao_espontanea","Aécio Neves","regiao","NORDESTE",3
"2014-06-07","intencao_espontanea","Branco e Nulo","regiao","NORDESTE",10
"2014-06-07","intencao_espontanea","Dilma Rousseff","regiao","NORDESTE",32
"2014-06-07","intencao_espontanea","Eduardo Campos","regiao","NORDESTE",4
"2014-06-07","intencao_espontanea","Lula","regiao","NORDESTE",13
"2014-06-07","intencao_espontanea","Marina Silva","regiao","NORDESTE",2
"2014-06-07","intencao_espontanea","NS/NR*","regiao","NORDESTE",31
"2014-06-07","intencao_espontanea","Outros","regiao","NORDESTE",4
"2014-06-07","intencao_espontanea","Aécio Neves","regiao","SUDESTE",12
"2014-06-07","intencao_espontanea","Branco e Nulo","regiao","SUDESTE",25
"2014-06-07","intencao_espontanea","Dilma Rousseff","regiao","SUDESTE",16
"2014-06-07","intencao_espontanea","Eduardo Campos","regiao","SUDESTE",2
"2014-06-07","intencao_espontanea","Lula","regiao","SUDESTE",3
"2014-06-07","intencao_espontanea","Marina Silva","regiao","SUDESTE",1
"2014-06-07","intencao_espontanea","NS/NR*","regiao","SUDESTE",37
"2014-06-07","intencao_espontanea","Outros","regiao","SUDESTE",4
"2014-06-07","intencao_espontanea","Aécio Neves","regiao","SUL",14
"2014-06-07","intencao_espontanea","Branco e Nulo","regiao","SUL",11
"2014-06-07","intencao_espontanea","Dilma Rousseff","regiao","SUL",15
"2014-06-07","intencao_espontanea","Eduardo Campos","regiao","SUL",2
"2014-06-07","intencao_espontanea","Lula","regiao","SUL",1
"2014-06-07","intencao_espontanea","Marina Silva","regiao","SUL",1
"2014-06-07","intencao_espontanea","NS/NR*","regiao","SUL",52
"2014-06-07","intencao_espontanea","Outros","regiao","SUL",5
"2014-06-07","intencao_estimulada","Aécio Neves","regiao","NORTE/ CENTRO OESTE",27
"2014-06-07","intencao_estimulada","Branco e Nulo","regiao","NORTE/ CENTRO OESTE",8
"2014-06-07","intencao_estimulada","Dilma Rousseff","regiao","NORTE/ CENTRO OESTE",35
"2014-06-07","intencao_estimulada","Eduardo Campos","regiao","NORTE/ CENTRO OESTE",16
"2014-06-07","intencao_estimulada","NS/NR*","regiao","NORTE/ CENTRO OESTE",7
"2014-06-07","intencao_estimulada","Outros","regiao","NORTE/ CENTRO OESTE",4
"2014-06-07","intencao_estimulada","Pastor Everaldo","regiao","NORTE/ CENTRO OESTE",3
"2014-06-07","intencao_estimulada","Aécio Neves","regiao","NORDESTE",10
"2014-06-07","intencao_estimulada","Branco e Nulo","regiao","NORDESTE",5
"2014-06-07","intencao_estimulada","Dilma Rousseff","regiao","NORDESTE",58
"2014-06-07","intencao_estimulada","Eduardo Campos","regiao","NORDESTE",15
"2014-06-07","intencao_estimulada","NS/NR*","regiao","NORDESTE",6
